SecuCode,TradingDay,PrevClosePrice,OpenPrice,HighPrice,LowPrice,ClosePrice,TurnoverVolume,TurnoverValue,SecuMarket,SecuCategory,ListedDate,TradeState,SpecialTradeType,Split,Dividend,ActualPlaRatio,PlaPrice,BaseShares,ActualPlaVol,TotalShares,TotalFloatShares,SecuName,ChiName
605266.SSE,20201209,169.05,170.96,171.5,155.2,158.0,6682518,1095365004.0,SSE,A,20201201,trade,0,1.0,0.0,0.0,0.0,0,0,53000000,13250000,健之佳,云南健之佳健康连锁店股份有限公司
605288.SSE,20201209,129.63,129.48,129.99,126.5,127.0,382600,49084009.0,SSE,A,20200601,trade,0,1.0,0.0,0.0,0.0,0,0,50000000,12500000,凯迪股份,常州市凯迪电器股份有限公司
605318.SSE,20201209,19.16,19.28,19.28,18.65,19.2,1043065,19731342.0,SSE,A,20200803,trade,0,1.0,0.0,0.0,0.0,0,0,129171152,32292788,法狮龙,法狮龙家居建材股份有限公司
605333.SSE,20201209,18.33,18.32,18.33,17.22,17.25,5137486,90885052.0,SSE,A,20200818,trade,0,1.0,0.0,0.0,0.0,0,0,401000000,40100000,沪光股份,昆山沪光汽车电器股份有限公司
605336.SSE,20201209,31.93,31.83,32.25,31.27,31.33,2213170,70417323.0,SSE,A,20201019,trade,0,1.0,0.0,0.0,0.0,0,0,140800000,35200000,帅丰电器,浙江帅丰电器股份有限公司
605338.SSE,20201209,44.8,44.46,45.32,43.62,43.66,2037042,90254721.0,SSE,A,20201012,trade,0,1.0,0.0,0.0,0.0,0,0,248000000,62000000,巴比食品,中饮巴比食品股份有限公司
605358.SSE,20201209,99.0,96.66,104.1,96.2,99.63,8084879,806036829.0,SSE,A,20200911,trade,0,1.0,0.0,0.0,0.0,0,0,400580000,40580000,立昂微,杭州立昂微电子股份有限公司
605366.SSE,20201209,14.08,14.07,14.37,13.78,13.84,3906650,55165020.0,SSE,A,20200812,trade,0,1.0,0.0,0.0,0.0,0,0,332000000,83000000,宏柏新材,江西宏柏新材料股份有限公司
605369.SSE,20201209,64.08,64.08,64.4,63.3,63.3,650828,41592448.0,SSE,A,20200916,trade,0,1.0,0.0,0.0,0.0,0,0,80000000,20000000,拱东医疗,浙江拱东医疗器械股份有限公司
605376.SSE,20201209,16.83,18.51,18.51,18.51,18.51,147790,2735593.0,SSE,A,20201208,trade,0,1.0,0.0,0.0,0.0,0,0,261600000,65400000,博迁新材,江苏博迁新材料股份有限公司
605388.SSE,20201209,21.76,21.7,23.42,21.29,22.63,19993571,452400716.0,SSE,A,20200818,trade,0,1.0,0.0,0.0,0.0,0,0,430000000,70000000,均瑶健康,湖北均瑶大健康饮品股份有限公司
